Model,TBS2102B
Firmware Version,v1.32.139

Point Format,Y,
-2.547e+01,0,-20.8
-2.544e+01,0,-21.2
-2.541e+01,0,-21.2
-2.538e+01,0,-20.8
-2.534e+01,0,-21.2
-2.531e+01,0,-21.6
-2.528e+01,0,-21.2
-2.525e+01,0,-20.8
-2.522e+01,0,-20.8
-2.518e+01,0.2,-21.2
-2.515e+01,0,-21.6
-2.512e+01,0.2,-21.2
-2.509e+01,0,-21.2
-2.506e+01,0,-21.2
-2.502e+01,0,-21.6
-2.499e+01,0,-21.6
-2.496e+01,-0.2,-21.6
-2.493e+01,0,-21.6
-2.490e+01,0,-21.6
-2.486e+01,0,-21.6
-2.483e+01,0,-22
-2.480e+01,0,-21.6
-2.477e+01,0,-22
-2.474e+01,0,-22
-2.470e+01,0,-22
-2.467e+01,0,-22
-2.464e+01,0.2,-22
-2.461e+01,0,-22.4
-2.458e+01,0,-22
-2.454e+01,0,-22.4
-2.451e+01,0.2,-22.4
-2.448e+01,0.2,-22.4
-2.445e+01,0,-22.4
-2.442e+01,0,-22
-2.438e+01,0,-22.4
-2.435e+01,0,-22.4
-2.432e+01,0,-22.4
-2.429e+01,0,-22.4
-2.426e+01,0,-22.8
-2.422e+01,0.2,-22.4
-2.419e+01,0,-22.4
-2.416e+01,0.2,-22.8
-2.413e+01,0,-22.8
-2.410e+01,0,-22.8
-2.406e+01,0,-23.2
-2.403e+01,0,-23.2
-2.400e+01,0,-23.2
-2.397e+01,0,-23.2
-2.394e+01,0,-23.2
-2.390e+01,0.2,-23.2
-2.387e+01,0,-23.2
-2.384e+01,0,-23.2
-2.381e+01,0,-23.2
-2.378e+01,0,-23.2
-2.374e+01,0,-23.2
-2.371e+01,0,-23.6
-2.368e+01,0,-23.2
-2.365e+01,0,-23.6
-2.362e+01,0,-23.2
-2.358e+01,0,-23.6
-2.355e+01,0,-23.6
-2.352e+01,0.2,-23.6
-2.349e+01,0.2,-23.6
-2.346e+01,0,-24
-2.342e+01,0,-24
-2.339e+01,0,-24
-2.336e+01,0,-24
-2.333e+01,0,-24.4
-2.330e+01,0,-24.4
-2.326e+01,0,-24
-2.323e+01,0,-24.4
-2.320e+01,0,-24.4
-2.317e+01,0,-24.4
-2.314e+01,0,-24.4
-2.310e+01,0,-24.4
-2.307e+01,0,-24.8
-2.304e+01,0.2,-24.8
-2.301e+01,0,-24.8
-2.298e+01,0,-24.8
-2.294e+01,-0.2,-25.2
-2.291e+01,0.2,-25.2
-2.288e+01,0,-25.2
-2.285e+01,0,-25.2
-2.282e+01,0,-25.2
-2.278e+01,0,-25.2
-2.275e+01,0,-25.6
-2.272e+01,0,-25.2
-2.269e+01,0,-25.6
-2.266e+01,0,-25.2
-2.262e+01,-0.2,-25.6
-2.259e+01,0,-26
-2.256e+01,0,-26
-2.253e+01,0,-26.4
-2.250e+01,0,-26
-2.246e+01,0,-26.4
-2.243e+01,0,-26.4
-2.240e+01,-0.2,-26.8
-2.237e+01,-0.2,-26.8
-2.234e+01,0,-26.8
-2.230e+01,-0.2,-26.8
-2.227e+01,-0.2,-26.8
-2.224e+01,-0.2,-26.8
-2.221e+01,0,-26.4
-2.218e+01,0,-26.8
-2.214e+01,0.2,-26.8
-2.211e+01,-0.2,-26.8
-2.208e+01,0,-26.8
-2.205e+01,0.2,-26.8
-2.202e+01,0,-26.8
-2.198e+01,0,-26.8
-2.195e+01,-0.2,-26.8
-2.192e+01,0,-27.2
-2.189e+01,0.2,-27.2
-2.186e+01,0.2,-27.2
-2.182e+01,0,-27.6
-2.179e+01,-0.2,-27.6
-2.176e+01,0,-27.6
-2.173e+01,0.2,-28.4
-2.170e+01,0.2,-28.4
-2.166e+01,0.2,-28.4
-2.163e+01,-0.2,-28
-2.160e+01,-0.2,-28.4
-2.157e+01,0,-28.4
-2.154e+01,0.2,-28.8
-2.150e+01,0.2,-28.4
-2.147e+01,0,-28.8
-2.144e+01,-0.2,-28.8
-2.141e+01,0,-29.2
-2.138e+01,0,-29.2
-2.134e+01,0,-29.2
-2.131e+01,0,-29.2
-2.128e+01,-0.2,-29.6
-2.125e+01,0,-29.6
-2.122e+01,0,-29.6
-2.118e+01,0,-29.6
-2.115e+01,0.2,-29.6
-2.112e+01,0,-29.6
-2.109e+01,0,-29.6
-2.106e+01,0,-30
-2.102e+01,0,-29.6
-2.099e+01,0.2,-30
-2.096e+01,0,-30
-2.093e+01,0,-30
-2.090e+01,0,-30
-2.086e+01,0.2,-30.4
-2.083e+01,0,-30.4
-2.080e+01,0,-30
-2.077e+01,0,-30.4
-2.074e+01,0,-30.4
-2.070e+01,0,-30.4
-2.067e+01,0,-30.8
-2.064e+01,0,-30.8
-2.061e+01,0,-30.8
-2.058e+01,0,-30.8
-2.054e+01,0,-31.2
-2.051e+01,0,-30.8
-2.048e+01,0,-31.2
-2.045e+01,0,-31.2
-2.042e+01,0,-31.2
-2.038e+01,0,-31.2
-2.035e+01,0,-31.2
-2.032e+01,0,-31.6
-2.029e+01,0,-31.6
-2.026e+01,0,-31.6
-2.022e+01,0,-31.6
-2.019e+01,0,-31.6
-2.016e+01,0,-32
-2.013e+01,0,-32
-2.010e+01,0.2,-32
-2.006e+01,0,-32
-2.003e+01,0,-32
-2.000e+01,0.2,-32
-1.997e+01,0,-32
-1.994e+01,0.2,-32
-1.990e+01,0,-32.4
-1.987e+01,0,-32
-1.984e+01,0,-32.4
-1.981e+01,0,-32.4
-1.978e+01,0,-32.4
-1.974e+01,0,-32.4
-1.971e+01,0,-32.4
-1.968e+01,0,-32.4
-1.965e+01,0,-32.8
-1.962e+01,0,-32.8
-1.958e+01,0.2,-32.8
-1.955e+01,0,-32.8
-1.952e+01,0,-32.8
-1.949e+01,0,-32.8
-1.946e+01,0,-32.8
-1.942e+01,0,-32.8
-1.939e+01,0,-32.8
-1.936e+01,0,-33.2
-1.933e+01,0,-33.2
-1.930e+01,0,-33.2
-1.926e+01,0,-33.2
-1.923e+01,0,-33.2
-1.920e+01,0,-33.2
-1.917e+01,0,-33.2
-1.914e+01,0,-33.6
-1.910e+01,0,-33.6
-1.907e+01,0,-33.2
-1.904e+01,0,-33.2
-1.901e+01,0,-33.2
-1.898e+01,-0.2,-33.6
-1.894e+01,0,-33.6
-1.891e+01,-0.2,-33.6
-1.888e+01,-0.2,-33.6
-1.885e+01,0,-33.6
-1.882e+01,0,-33.6
-1.878e+01,0,-34
-1.875e+01,0,-33.6
-1.872e+01,0,-33.6
-1.869e+01,0,-34
-1.866e+01,0,-33.6
-1.862e+01,0,-33.6
-1.859e+01,0.2,-33.6
-1.856e+01,0.2,-33.6
-1.853e+01,0.4,-33.6
-1.850e+01,0,-34
-1.846e+01,0,-34
-1.843e+01,0,-33.6
-1.840e+01,0.2,-34
-1.837e+01,0.2,-34.4
-1.834e+01,0,-34.4
-1.830e+01,0,-34.4
-1.827e+01,0,-34.4
-1.824e+01,0,-34.8
-1.821e+01,0.2,-34.8
-1.818e+01,0.2,-34.4
-1.814e+01,0.2,-34.8
-1.811e+01,-0.2,-35.2
-1.808e+01,-0.2,-34.8
-1.805e+01,0,-35.2
-1.802e+01,0.2,-35.2
-1.798e+01,0,-35.6
-1.795e+01,0,-35.6
-1.792e+01,-0.2,-35.6
-1.789e+01,0,-35.6
-1.786e+01,0,-35.6
-1.782e+01,0,-35.6
-1.779e+01,0,-36
-1.776e+01,0,-36
-1.773e+01,0,-36
-1.770e+01,0,-35.6
-1.766e+01,0.2,-36
-1.763e+01,0,-36.4
-1.760e+01,0,-36
-1.757e+01,0,-36
-1.754e+01,0.2,-36.4
-1.750e+01,0,-36
-1.747e+01,0,-36.4
-1.744e+01,0,-36.4
-1.741e+01,0,-36.4
-1.738e+01,0,-36
-1.734e+01,0,-36.4
-1.731e+01,0,-36.4
-1.728e+01,0,-36.8
-1.725e+01,0,-36.4
-1.722e+01,0,-36.4
-1.718e+01,0,-37.2
-1.715e+01,0,-36.8
-1.712e+01,0,-36.8
-1.709e+01,0,-36.8
-1.706e+01,0.2,-37.2
-1.702e+01,0,-37.2
-1.699e+01,0,-37.2
-1.696e+01,0,-37.6
-1.693e+01,0.2,-37.6
-1.690e+01,0,-37.6
-1.686e+01,0,-37.6
-1.683e+01,-0.2,-38
-1.680e+01,0,-37.6
-1.677e+01,0,-37.6
-1.674e+01,-0.2,-37.6
-1.670e+01,-0.2,-37.6
-1.667e+01,-0.2,-38
-1.664e+01,0,-38
-1.661e+01,0.2,-37.2
-1.658e+01,0,-37.6
-1.654e+01,0,-37.6
-1.651e+01,0.2,-37.6
-1.648e+01,0.2,-37.6
-1.645e+01,0.2,-37.6
-1.642e+01,0,-37.6
-1.638e+01,0,-38
-1.635e+01,0,-38
-1.632e+01,0.2,-38.4
-1.629e+01,0.2,-38.4
-1.626e+01,0,-38.4
-1.622e+01,0.2,-38.4
-1.619e+01,0,-38.4
-1.616e+01,0.2,-38.8
-1.613e+01,0,-38.8
-1.610e+01,0,-39.2
-1.606e+01,0,-39.2
-1.603e+01,0,-39.2
-1.600e+01,0,-39.2
-1.597e+01,0,-39.2
-1.594e+01,0,-39.6
-1.590e+01,0,-39.6
-1.587e+01,0,-40
-1.584e+01,0.2,-39.6
-1.581e+01,0.2,-39.2
-1.578e+01,0,-39.6
-1.574e+01,0,-39.6
-1.571e+01,0,-40
-1.568e+01,-0.2,-40
-1.565e+01,0,-40
-1.562e+01,0,-40
-1.558e+01,0.2,-40.4
-1.555e+01,0.2,-40.4
-1.552e+01,0.2,-40.4
-1.549e+01,0,-40.8
-1.546e+01,0,-40.8
-1.542e+01,-0.2,-40.8
-1.539e+01,0,-40.8
-1.536e+01,0,-41.2
-1.533e+01,0,-40.8
-1.530e+01,0,-40.8
-1.526e+01,0,-41.2
-1.523e+01,0,-41.2
-1.520e+01,0.2,-41.6
-1.517e+01,0,-41.6
-1.514e+01,0,-41.6
-1.510e+01,0.2,-41.6
-1.507e+01,0,-41.6
-1.504e+01,0,-41.6
-1.501e+01,0,-42
-1.498e+01,0,-41.6
-1.494e+01,0,-42
-1.491e+01,0,-42
-1.488e+01,0,-42
-1.485e+01,0,-42
-1.482e+01,0,-42
-1.478e+01,0,-42
-1.475e+01,0.2,-42
-1.472e+01,0,-42
-1.469e+01,0,-42.4
-1.466e+01,0,-42
-1.462e+01,0,-42.4
-1.459e+01,0,-42.4
-1.456e+01,0,-42.4
-1.453e+01,0,-42.4
-1.450e+01,0,-42
-1.446e+01,0,-42.4
-1.443e+01,0,-42.4
-1.440e+01,0,-42.4
-1.437e+01,0,-42.4
-1.434e+01,0,-42.8
-1.430e+01,0.2,-42.8
-1.427e+01,0.2,-42.8
-1.424e+01,0,-42.8
-1.421e+01,0,-42.8
-1.418e+01,0,-42.8
-1.414e+01,0,-42.8
-1.411e+01,0,-43.2
-1.408e+01,0,-42.8
-1.405e+01,0,-42.8
-1.402e+01,0,-43.2
-1.398e+01,0,-43.2
-1.395e+01,0,-43.6
-1.392e+01,0,-43.2
-1.389e+01,0,-43.6
-1.386e+01,0,-44
-1.382e+01,0,-43.6
-1.379e+01,0,-43.6
-1.376e+01,0,-44
-1.373e+01,0,-44
-1.370e+01,0,-44
-1.366e+01,0,-44.4
-1.363e+01,0,-44
-1.360e+01,0,-44.4
-1.357e+01,0,-44
-1.354e+01,0,-44.4
-1.350e+01,0,-44.8
-1.347e+01,0,-44.8
-1.344e+01,0,-44.8
-1.341e+01,0,-44.4
-1.338e+01,0.2,-44.8
-1.334e+01,0,-45.2
-1.331e+01,0,-45.2
-1.328e+01,0,-45.2
-1.325e+01,0,-44.8
-1.322e+01,0,-45.2
-1.318e+01,0,-45.2
-1.315e+01,0,-45.2
-1.312e+01,-0.2,-45.2
-1.309e+01,-0.2,-44.8
-1.306e+01,0,-45.2
-1.302e+01,0,-45.6
-1.299e+01,0,-45.2
-1.296e+01,0,-45.2
-1.293e+01,0,-45.2
-1.290e+01,0,-45.2
-1.286e+01,0,-45.2
-1.283e+01,0.2,-45.2
-1.280e+01,0.2,-45.2
-1.277e+01,0.2,-45.2
-1.274e+01,0.2,-45.2
-1.270e+01,0,-45.2
-1.267e+01,0,-45.6
-1.264e+01,0,-45.6
-1.261e+01,0,-45.6
-1.258e+01,0.2,-45.6
-1.254e+01,0.2,-46
-1.251e+01,0,-46
-1.248e+01,0,-46
-1.245e+01,0,-46.4
-1.242e+01,0,-46.4
-1.238e+01,0.2,-46.4
-1.235e+01,0,-46.4
-1.232e+01,0,-46.4
-1.229e+01,0.2,-46.4
-1.226e+01,0,-46.4
-1.222e+01,0.2,-46.8
-1.219e+01,0,-46.8
-1.216e+01,-0.2,-46.8
-1.213e+01,0,-47.2
-1.210e+01,0,-47.2
-1.206e+01,0,-47.2
-1.203e+01,0,-47.2
-1.200e+01,0,-47.2
-1.197e+01,0,-47.6
-1.194e+01,0,-47.6
-1.190e+01,0,-47.6
-1.187e+01,0,-47.6
-1.184e+01,0,-47.6
-1.181e+01,0,-48
-1.178e+01,0,-48
-1.174e+01,0,-48
-1.171e+01,0,-48
-1.168e+01,0,-48.4
-1.165e+01,0,-48
-1.162e+01,0,-48
-1.158e+01,0,-48.4
-1.155e+01,0,-48.4
-1.152e+01,0,-48.4
-1.149e+01,0,-48.4
-1.146e+01,0,-48.4
-1.142e+01,0,-48.4
-1.139e+01,0,-48.4
-1.136e+01,0,-48.4
-1.133e+01,0,-48.8
-1.130e+01,0,-48.8
-1.126e+01,0,-48.8
-1.123e+01,0,-48.8
-1.120e+01,0,-48.4
-1.117e+01,0.2,-48.8
-1.114e+01,0,-49.2
-1.110e+01,0,-48.8
-1.107e+01,0,-49.2
-1.104e+01,0,-49.2
-1.101e+01,0,-48.8
-1.098e+01,0,-49.6
-1.094e+01,0,-49.2
-1.091e+01,0,-49.6
-1.088e+01,0,-49.6
-1.085e+01,0.2,-50
-1.082e+01,0,-49.6
-1.078e+01,0,-49.6
-1.075e+01,0,-49.6
-1.072e+01,0,-49.6
-1.069e+01,0,-50
-1.066e+01,0,-49.6
-1.062e+01,0,-50
-1.059e+01,0,-50
-1.056e+01,0,-50
-1.053e+01,0,-50
-1.050e+01,0,-50
-1.046e+01,0,-50
-1.043e+01,0.2,-50
-1.040e+01,0,-50
-1.037e+01,0,-50.8
-1.034e+01,0,-50.4
-1.030e+01,0,-50
-1.027e+01,0,-50.4
-1.024e+01,0,-50.8
-1.021e+01,0,-50.4
-1.018e+01,0,-50.4
-1.014e+01,0,-50.4
-1.011e+01,0,-50.8
-1.008e+01,0,-51.2
-1.005e+01,0,-50.4
-1.002e+01,0,-50.8
-9.984e+00,0.2,-50.8
-9.952e+00,0,-50.8
-9.920e+00,0,-51.2
-9.888e+00,0,-50.8
-9.856e+00,0,-51.2
-9.824e+00,0,-51.2
-9.792e+00,0,-51.2
-9.760e+00,0,-51.6
-9.728e+00,0,-51.6
-9.696e+00,0,-51.6
-9.664e+00,0,-51.6
-9.632e+00,0,-51.6
-9.600e+00,0,-51.6
-9.568e+00,-0.2,-51.6
-9.536e+00,0,-52.4
-9.504e+00,0,-52.4
-9.472e+00,0.2,-52.4
-9.440e+00,0,-52.8
-9.408e+00,-0.2,-52.4
-9.376e+00,0,-52.8
-9.344e+00,0,-52.8
-9.312e+00,0,-52.8
-9.280e+00,0,-52.4
-9.248e+00,0,-52.8
-9.216e+00,-0.2,-52.8
-9.184e+00,0,-52.4
-9.152e+00,0.2,-52.8
-9.120e+00,0.2,-52.8
-9.088e+00,0.2,-53.2
-9.056e+00,-0.2,-53.2
-9.024e+00,0,-53.2
-8.992e+00,0,-53.2
-8.960e+00,0,-53.2
-8.928e+00,0,-53.2
-8.896e+00,-0.2,-53.2
-8.864e+00,-0.2,-53.2
-8.832e+00,0,-53.6
-8.800e+00,0,-53.6
-8.768e+00,0,-53.2
-8.736e+00,0,-53.6
-8.704e+00,0,-53.6
-8.672e+00,0.2,-53.6
-8.640e+00,0,-53.6
-8.608e+00,0,-54
-8.576e+00,0.2,-54
-8.544e+00,0,-53.6
-8.512e+00,0,-53.6
-8.480e+00,0,-53.6
-8.448e+00,0,-53.2
-8.416e+00,0.2,-53.6
-8.384e+00,0.2,-53.6
-8.352e+00,0,-53.6
-8.320e+00,-0.2,-53.6
-8.288e+00,-0.2,-53.6
-8.256e+00,0,-53.6
-8.224e+00,0.2,-53.6
-8.192e+00,0.4,-53.6
-8.160e+00,0.2,-53.6
-8.128e+00,-0.2,-53.6
-8.096e+00,-0.2,-54
-8.064e+00,0.2,-54
-8.032e+00,0.2,-54
-8.000e+00,0.2,-54
-7.968e+00,0,-54
-7.936e+00,-0.2,-54.4
-7.904e+00,-0.2,-54.4
-7.872e+00,0.2,-54.4
-7.840e+00,0.2,-54.8
-7.808e+00,0.2,-54.8
-7.776e+00,0,-54.4
-7.744e+00,0,-54.8
-7.712e+00,0,-55.2
-7.680e+00,0.2,-54.8
-7.648e+00,0.2,-54.8
-7.616e+00,0,-54.8
-7.584e+00,0,-55.2
-7.552e+00,0,-54.8
-7.520e+00,0,-55.2
-7.488e+00,0.2,-55.2
-7.456e+00,0,-55.2
-7.424e+00,0,-55.2
-7.392e+00,-0.2,-55.2
-7.360e+00,0,-56
-7.328e+00,-0.2,-55.6
-7.296e+00,0,-55.6
-7.264e+00,0,-55.6
-7.232e+00,-0.2,-56
-7.200e+00,0,-56
-7.168e+00,0,-56
-7.136e+00,0.2,-56
-7.104e+00,0,-56.4
-7.072e+00,0,-56
-7.040e+00,0,-56
-7.008e+00,0,-56
-6.976e+00,0,-56.4
-6.944e+00,0,-56.4
-6.912e+00,0,-56.8
-6.880e+00,0,-56.4
-6.848e+00,0,-56.4
-6.816e+00,0,-56.4
-6.784e+00,0.2,-56.4
-6.752e+00,0,-56.8
-6.720e+00,0,-57.2
-6.688e+00,0,-56.4
-6.656e+00,0,-56.8
-6.624e+00,0,-56.8
-6.592e+00,0.2,-56.8
-6.560e+00,0,-57.2
-6.528e+00,0,-57.2
-6.496e+00,0.2,-57.2
-6.464e+00,0,-57.6
-6.432e+00,0.2,-57.6
-6.400e+00,0.2,-57.6
-6.368e+00,0,-58
-6.336e+00,-0.2,-58
-6.304e+00,-0.2,-58
-6.272e+00,0,-58.4
-6.240e+00,0,-58
-6.208e+00,0,-58
-6.176e+00,0,-58
-6.144e+00,-0.2,-58
-6.112e+00,-0.2,-58.4
-6.080e+00,0,-58.4
-6.048e+00,0,-58
-6.016e+00,0,-58
-5.984e+00,0,-58
-5.952e+00,0,-58.4
-5.920e+00,0,-58
-5.888e+00,0.2,-58.4
-5.856e+00,0.2,-58
-5.824e+00,0.2,-58
-5.792e+00,0,-58.8
-5.760e+00,-0.2,-58.8
-5.728e+00,0.2,-58.8
-5.696e+00,0,-58.8
-5.664e+00,0,-59.2
-5.632e+00,0,-58.8
-5.600e+00,0,-59.2
-5.568e+00,0,-59.2
-5.536e+00,0.2,-59.2
-5.504e+00,0.2,-59.6
-5.472e+00,0.2,-59.2
-5.440e+00,0,-59.6
-5.408e+00,0,-59.6
-5.376e+00,0,-59.6
-5.344e+00,0,-59.6
-5.312e+00,0,-60
-5.280e+00,0,-60.4
-5.248e+00,0,-60
-5.216e+00,0.2,-60.4
-5.184e+00,0,-60
-5.152e+00,0,-60.4
-5.120e+00,0,-60.4
-5.088e+00,0,-60.4
-5.056e+00,0,-60.4
-5.024e+00,0.2,-60.4
-4.992e+00,0.2,-60.8
-4.960e+00,0.2,-60.8
-4.928e+00,0,-61.2
-4.896e+00,0,-60.8
-4.864e+00,0,-60.8
-4.832e+00,0,-61.2
-4.800e+00,0.2,-61.6
-4.768e+00,0,-61.2
-4.736e+00,0.2,-61.2
-4.704e+00,0.2,-61.2
-4.672e+00,0.2,-61.6
-4.640e+00,0,-61.6
-4.608e+00,0,-61.6
-4.576e+00,0,-62
-4.544e+00,0,-62.4
-4.512e+00,0,-62
-4.480e+00,0.2,-62
-4.448e+00,0,-62
-4.416e+00,0.2,-62
-4.384e+00,0.2,-62
-4.352e+00,0.2,-62.4
-4.320e+00,0.2,-62.4
-4.288e+00,0.2,-62.4
-4.256e+00,0,-62.4
-4.224e+00,0.2,-62.4
-4.192e+00,0.2,-62.8
-4.160e+00,0.2,-62.8
-4.128e+00,0.2,-62.8
-4.096e+00,0.2,-62.8
-4.064e+00,0,-62.8
-4.032e+00,0,-62.8
-4.000e+00,0,-62.4
-3.968e+00,0,-62.8
-3.936e+00,0.2,-62.8
-3.904e+00,0.2,-62.8
-3.872e+00,0.2,-62.4
-3.840e+00,0.4,-62.8
-3.808e+00,0.2,-62.8
-3.776e+00,0.4,-62.8
-3.744e+00,0.2,-62.8
-3.712e+00,0.4,-62.8
-3.680e+00,0.4,-63.2
-3.648e+00,0.4,-62.8
-3.616e+00,0.2,-62.8
-3.584e+00,0.4,-63.2
-3.552e+00,0.4,-63.2
-3.520e+00,0.4,-63.6
-3.488e+00,0.4,-63.2
-3.456e+00,0.4,-63.6
-3.424e+00,0.4,-63.6
-3.392e+00,0.4,-64
-3.360e+00,0.4,-64
-3.328e+00,0.2,-64
-3.296e+00,0.4,-64.4
-3.264e+00,0.4,-64.4
-3.232e+00,0.4,-64.4
-3.200e+00,0.4,-64.8
-3.168e+00,0.2,-65.2
-3.136e+00,0.2,-65.2
-3.104e+00,0.2,-65.6
-3.072e+00,0.4,-65.2
